customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag
SME118250,micro,healthcare,employee,7.6,3.0,3600.0,8910.65,0.134,47.0,0.16,9,prime,0,0.82,0.0,11.0,1
SME118251,micro,retail,employee,1.1,7.0,18400.0,5230.29,-0.057,51.0,0.532,5,prime,0,0.75,1.0,6.0,0
SME118252,micro,food_service,business_owner,8.8,59.0,33100.0,98.92,-0.011,1.0,0.411,10,subprime,1,0.7,1.0,16.0,0
SME118253,micro,retail,employee,18.8,19.0,2700.0,6120.22,-0.186,58.0,0.371,4,prime,1,0.85,2.0,13.0,0
SME118254,small,professional_services,employee,4.3,2.0,18200.0,91.1,-0.089,1.0,0.054,12,super_prime,0,0.94,1.0,5.0,0
SME118255,micro,food_service,business_owner,7.3,13.0,20600.0,2481.11,0.146,17.0,0.283,8,near_prime,0,0.95,1.0,7.0,0
SME118256,micro,food_service,employee,3.7,4.0,19700.0,1086.93,0.002,6.0,0.127,2,subprime,0,0.64,0.0,,0
SME118257,micro,retail,employee,5.3,78.0,19200.0,3741.65,-0.282,40.0,0.559,9,prime,2,0.46,1.0,5.0,0
SME118258,micro,retail,employee,11.8,15.0,12000.0,5429.62,0.055,47.0,0.434,4,prime,0,1.02,0.0,8.0,0
SME118259,small,food_service,business_owner,7.2,19.0,1000.0,4544.01,0.052,25.0,0.264,1,near_prime,2,0.96,5.0,8.0,0
SME118260,small,construction,business_owner,1.9,2.0,15100.0,108.72,0.087,1.0,0.115,12,prime,0,0.67,1.0,11.0,0
SME118261,small,food_service,employee,11.8,18.0,11900.0,3622.56,-0.075,38.0,0.351,11,prime,0,0.84,2.0,22.0,0
SME118262,small,professional_services,employee,4.3,89.0,14600.0,6678.77,-0.121,48.0,0.632,4,prime,1,0.91,2.0,10.0,0
SME118263,micro,retail,employee,4.3,11.0,30400.0,5690.55,0.037,61.0,0.152,4,prime,2,0.72,1.0,12.0,1
SME118264,micro,construction,employee,1.8,11.0,21000.0,6291.25,-0.218,35.0,0.446,9,super_prime,0,0.95,1.0,11.0,1
SME118265,small,professional_services,employee,1.3,1.0,18400.0,4439.85,0.119,31.0,0.289,4,near_prime,2,0.82,2.0,3.0,0
SME118266,micro,healthcare,employee,7.3,60.0,19400.0,3269.63,-0.207,22.0,0.414,10,super_prime,0,1.1,3.0,8.0,0
SME118267,micro,retail,business_owner,13.2,1.0,20900.0,27035.33,-0.003,209.0,0.315,7,super_prime,0,0.8,1.0,11.0,0
SME118268,micro,construction,employee,5.2,22.0,29900.0,5000.85,-0.148,42.0,0.262,9,prime,0,0.92,1.0,8.0,0
SME118269,small,construction,business_owner,3.0,1.0,3200.0,6257.08,-0.321,35.0,0.338,6,super_prime,0,0.82,0.0,13.0,0
SME118270,micro,food_service,employee,4.7,46.0,16500.0,3534.52,-0.03,23.0,0.445,10,near_prime,1,0.65,2.0,10.0,1
SME118271,medium,construction,employee,6.2,10.0,23100.0,2663.78,-0.038,27.0,0.461,10,prime,0,0.74,1.0,10.0,1
SME118272,micro,tech,business_owner,0.5,19.0,18200.0,5700.37,0.122,62.0,0.45,5,prime,0,0.68,1.0,12.0,0
SME118273,micro,food_service,employee,3.4,76.0,13500.0,2096.4,-0.102,13.0,0.242,12,super_prime,0,0.73,1.0,4.0,0
SME118274,micro,food_service,business_owner,17.0,2.0,11600.0,8481.81,-0.03,83.0,0.391,1,prime,2,0.85,1.0,7.0,0
SME118275,micro,retail,employee,4.8,4.0,19800.0,608.94,0.044,4.0,0.351,3,prime,1,0.76,0.0,15.0,1
SME118276,micro,healthcare,employee,3.3,11.0,12700.0,1857.01,0.029,15.0,0.854,11,super_prime,0,1.13,1.0,0.0,0
SME118277,small,construction,employee,2.0,5.0,7400.0,61662.55,-0.044,409.0,0.207,9,super_prime,0,0.87,1.0,11.0,0
SME118278,micro,retail,business_owner,2.0,7.0,20500.0,3179.22,-0.099,21.0,0.199,6,near_prime,1,0.6,3.0,7.0,1
SME118279,micro,healthcare,business_owner,4.5,17.0,11800.0,90.05,-0.1,1.0,0.34,12,prime,0,0.76,1.0,11.0,0
SME118280,micro,healthcare,employee,2.2,1.0,16700.0,3075.39,-0.09,18.0,0.132,9,super_prime,0,1.05,1.0,13.0,1
SME118281,micro,professional_services,business_owner,11.7,30.0,22700.0,9372.18,0.106,47.0,0.178,13,prime,1,0.67,1.0,15.0,0
SME118282,medium,tech,employee,1.7,12.0,9900.0,5373.27,-0.023,38.0,0.248,2,super_prime,1,0.85,0.0,5.0,0
SME118283,micro,professional_services,employee,12.1,10.0,16700.0,3100.7,-0.097,16.0,0.439,13,prime,0,0.65,3.0,2.0,0
SME118284,small,professional_services,business_owner,3.7,17.0,15100.0,169.69,-0.032,2.0,0.115,6,subprime,3,0.64,1.0,0.0,1
SME118285,micro,professional_services,employee,7.4,1.0,21100.0,7627.3,-0.018,40.0,0.634,13,prime,0,0.75,0.0,8.0,0
SME118286,micro,professional_services,employee,6.8,64.0,9400.0,82.43,-0.176,1.0,0.254,3,near_prime,4,0.82,1.0,,1
SME118287,small,food_service,employee,2.0,54.0,22000.0,6292.11,0.161,43.0,0.075,7,near_prime,3,0.63,1.0,4.0,1
SME118288,micro,healthcare,business_owner,4.1,39.0,10300.0,7703.26,0.03,71.0,0.333,5,prime,0,0.81,2.0,12.0,0
SME118289,small,food_service,employee,0.7,15.0,16700.0,9086.51,-0.073,55.0,0.354,14,near_prime,0,0.31,1.0,13.0,1
SME118290,micro,retail,business_owner,0.5,44.0,30200.0,1192.47,0.183,8.0,0.532,13,near_prime,2,0.7,3.0,3.0,1
SME118291,micro,construction,employee,7.1,69.0,10100.0,7042.15,0.03,40.0,0.39,1,prime,2,0.63,2.0,11.0,0
SME118292,medium,healthcare,employee,6.6,81.0,17000.0,10025.67,0.038,71.0,0.45,9,subprime,2,0.51,3.0,2.0,0
SME118293,micro,healthcare,employee,1.0,9.0,22100.0,3821.66,-0.001,30.0,0.234,13,prime,0,0.79,1.0,11.0,0
SME118294,medium,retail,employee,8.3,10.0,11600.0,7612.79,0.499,40.0,0.556,4,prime,3,0.82,1.0,8.0,0
SME118295,medium,healthcare,business_owner,7.6,11.0,11900.0,517.37,0.13,5.0,0.385,2,prime,1,0.91,5.0,12.0,0
SME118296,micro,food_service,business_owner,13.4,1.0,28400.0,5921.13,-0.022,31.0,0.389,4,super_prime,0,0.68,,18.0,0
SME118297,micro,retail,business_owner,9.8,33.0,18300.0,3680.87,0.26,46.0,0.267,3,super_prime,1,0.9,3.0,4.0,0
SME118298,small,healthcare,employee,0.5,6.0,8200.0,15704.25,-0.035,90.0,0.374,2,prime,0,0.65,1.0,1.0,0
SME118299,micro,retail,business_owner,2.4,4.0,9300.0,4057.23,-0.026,29.0,0.288,6,near_prime,0,0.54,2.0,9.0,1
SME118300,small,professional_services,business_owner,11.9,27.0,13200.0,2575.72,-0.092,19.0,0.441,13,near_prime,0,0.68,3.0,14.0,1
SME118301,micro,retail,employee,4.3,6.0,15700.0,5708.43,-0.163,59.0,0.432,6,near_prime,1,0.86,2.0,7.0,0
SME118302,micro,professional_services,business_owner,2.7,29.0,15800.0,7968.0,-0.026,57.0,0.441,11,prime,0,0.91,1.0,8.0,0
SME118303,micro,retail,employee,0.9,76.0,33100.0,3633.84,0.094,32.0,0.283,10,super_prime,0,0.95,1.0,19.0,0
SME118304,small,retail,employee,2.6,1.0,15900.0,2867.15,-0.049,17.0,0.395,4,subprime,0,0.78,2.0,5.0,0
SME118305,small,healthcare,business_owner,1.2,1.0,23100.0,1618.37,-0.032,9.0,0.203,14,prime,1,0.5,2.0,,0
SME118306,small,healthcare,employee,5.5,27.0,1100.0,9265.73,-0.03,94.0,0.115,5,subprime,1,0.54,2.0,12.0,0
SME118307,micro,professional_services,business_owner,1.1,28.0,14400.0,4342.86,-0.107,25.0,0.247,6,prime,0,0.69,1.0,6.0,0
SME118308,micro,food_service,employee,0.9,9.0,17600.0,5289.16,0.027,28.0,0.208,3,super_prime,0,0.9,0.0,10.0,0
SME118309,micro,tech,employee,4.1,42.0,10300.0,7340.19,-0.078,47.0,0.057,1,super_prime,0,0.61,0.0,1.0,1
SME118310,micro,professional_services,business_owner,11.7,69.0,20700.0,2358.95,0.111,25.0,0.108,3,near_prime,3,0.57,2.0,11.0,0
SME118311,micro,food_service,business_owner,8.7,59.0,7000.0,2696.52,-0.17,17.0,0.147,1,prime,0,0.99,1.0,8.0,1
SME118312,small,healthcare,business_owner,8.3,72.0,8800.0,5479.57,-0.166,49.0,0.119,9,prime,1,0.61,0.0,4.0,0
SME118313,micro,construction,employee,16.3,23.0,9900.0,2944.59,0.137,15.0,0.344,14,subprime,3,0.9,1.0,11.0,0
SME118314,micro,tech,business_owner,4.0,1.0,11100.0,7548.56,0.008,38.0,0.131,14,prime,3,0.74,2.0,0.0,0
SME118315,small,healthcare,business_owner,8.4,11.0,8400.0,6098.76,0.043,71.0,0.379,3,prime,1,0.78,2.0,18.0,0
SME118316,micro,healthcare,employee,2.4,23.0,22900.0,111.3,0.113,1.0,0.757,9,near_prime,1,0.78,4.0,13.0,1
SME118317,medium,construction,employee,1.1,3.0,5000.0,2919.5,-0.079,20.0,0.157,12,prime,1,0.8,0.0,13.0,0
SME118318,micro,healthcare,business_owner,3.9,7.0,15400.0,796.19,-0.126,6.0,0.319,6,super_prime,1,0.95,0.0,12.0,0
SME118319,micro,healthcare,employee,7.0,14.0,10900.0,5998.76,0.237,37.0,0.132,14,near_prime,1,0.75,,13.0,0
SME118320,small,professional_services,employee,1.5,87.0,15100.0,2816.88,-0.214,20.0,0.389,7,super_prime,1,0.84,0.0,9.0,0
SME118321,small,professional_services,employee,22.1,31.0,12200.0,5598.55,-0.19,33.0,0.096,5,prime,2,0.73,2.0,12.0,0
SME118322,small,construction,business_owner,31.4,32.0,28400.0,3498.79,0.064,27.0,0.263,10,prime,2,0.64,1.0,6.0,0
SME118323,micro,food_service,employee,0.5,25.0,11500.0,1011.57,-0.165,9.0,0.361,2,super_prime,1,0.86,2.0,8.0,0
SME118324,micro,tech,employee,17.9,1.0,14600.0,109.34,-0.112,1.0,0.066,2,prime,1,0.81,1.0,2.0,1
SME118325,small,construction,business_owner,5.1,4.0,7000.0,5168.35,-0.049,47.0,0.113,10,subprime,4,0.53,2.0,12.0,0
SME118326,micro,retail,employee,4.8,17.0,22400.0,10380.65,0.058,66.0,0.235,7,near_prime,0,0.73,0.0,9.0,0
SME118327,small,healthcare,business_owner,4.2,23.0,29600.0,1860.96,0.145,18.0,0.239,2,super_prime,0,1.1,0.0,7.0,0
SME118328,micro,food_service,employee,21.9,12.0,18100.0,595.98,-0.099,4.0,0.287,1,prime,2,0.56,1.0,7.0,0
SME118329,micro,healthcare,employee,2.8,10.0,15900.0,3371.8,0.023,19.0,0.18,5,near_prime,2,0.97,2.0,3.0,0
SME118330,micro,retail,employee,2.6,50.0,14900.0,7262.97,-0.017,48.0,0.508,14,subprime,2,0.76,2.0,4.0,0
SME118331,small,healthcare,employee,11.4,2.0,19800.0,10023.14,0.053,98.0,0.147,1,near_prime,6,0.63,2.0,4.0,1
SME118332,micro,retail,employee,1.3,24.0,14300.0,330.52,0.225,3.0,0.225,14,near_prime,1,0.73,3.0,6.0,0
SME118333,medium,retail,business_owner,4.6,2.0,7900.0,6152.37,-0.171,73.0,0.33,6,near_prime,0,1.03,2.0,3.0,0
SME118334,micro,food_service,employee,1.7,15.0,17400.0,8389.36,0.033,56.0,0.485,8,super_prime,1,0.82,3.0,13.0,0
SME118335,micro,tech,employee,0.5,23.0,9900.0,5376.24,-0.009,54.0,0.814,2,near_prime,3,0.83,2.0,5.0,0
SME118336,micro,construction,employee,7.2,62.0,11800.0,5821.26,0.225,49.0,0.541,3,near_prime,1,0.78,2.0,0.0,0
SME118337,small,retail,business_owner,3.8,11.0,2400.0,3844.33,0.134,28.0,0.354,11,super_prime,1,0.79,0.0,15.0,0
SME118338,small,tech,business_owner,15.5,31.0,24000.0,2307.8,-0.088,23.0,0.371,3,super_prime,0,0.81,0.0,7.0,0
SME118339,micro,food_service,employee,3.9,3.0,13100.0,2090.86,-0.116,20.0,0.31,2,prime,2,0.59,2.0,6.0,0
SME118340,micro,professional_services,employee,5.1,1.0,9700.0,1683.33,0.026,9.0,0.86,11,subprime,1,0.58,2.0,9.0,0
SME118341,small,retail,employee,1.4,10.0,16600.0,7825.27,-0.092,42.0,0.04,11,near_prime,2,0.65,1.0,8.0,0
SME118342,micro,healthcare,employee,6.9,1.0,23500.0,1506.67,-0.075,10.0,0.15,13,near_prime,1,0.69,1.0,12.0,0
SME118343,small,healthcare,business_owner,1.8,4.0,22300.0,1872.89,-0.135,22.0,0.482,10,super_prime,0,0.93,2.0,4.0,0
SME118344,small,professional_services,business_owner,12.3,11.0,23900.0,5041.36,-0.092,38.0,0.101,1,prime,1,0.84,2.0,,0
SME118345,micro,professional_services,business_owner,7.7,6.0,18000.0,3865.31,-0.03,23.0,0.101,5,super_prime,2,0.93,1.0,6.0,0
SME118346,small,healthcare,employee,9.9,1.0,10500.0,2968.5,-0.007,17.0,0.229,3,super_prime,1,1.03,2.0,5.0,0
SME118347,small,retail,employee,0.5,18.0,5100.0,6322.12,0.339,69.0,0.558,8,super_prime,0,0.79,1.0,14.0,0
SME118348,micro,construction,employee,0.5,4.0,8800.0,108.5,0.085,1.0,0.283,4,near_prime,1,0.75,3.0,20.0,0
SME118349,micro,healthcare,employee,10.0,7.0,21000.0,111.84,0.118,1.0,0.218,11,near_prime,0,0.78,4.0,11.0,0
SME118350,micro,professional_services,employee,1.1,8.0,33900.0,9312.14,0.15,54.0,0.514,6,near_prime,2,0.64,4.0,4.0,0
SME118351,small,food_service,employee,4.2,7.0,2700.0,2915.67,-0.165,28.0,0.171,3,subprime,4,0.31,1.0,7.0,0
SME118352,small,food_service,employee,4.9,49.0,22000.0,78.69,-0.213,1.0,0.728,13,super_prime,1,0.7,3.0,14.0,1
SME118353,micro,professional_services,employee,1.2,63.0,37500.0,2986.1,-0.023,32.0,0.821,7,prime,1,0.73,2.0,10.0,1
SME118354,micro,healthcare,business_owner,3.2,12.0,1000.0,3959.65,0.256,24.0,0.287,13,near_prime,1,0.81,0.0,6.0,1
SME118355,micro,retail,employee,4.2,27.0,1000.0,1124.88,0.094,6.0,0.209,4,super_prime,0,0.74,0.0,10.0,0
SME118356,micro,retail,employee,5.6,9.0,8900.0,92.45,-0.076,1.0,0.643,5,prime,1,0.81,2.0,7.0,0
SME118357,micro,tech,employee,4.5,12.0,17800.0,12997.87,0.32,126.0,0.641,9,near_prime,0,0.6,2.0,6.0,0
SME118358,micro,food_service,employee,1.0,57.0,15200.0,94.88,-0.051,1.0,0.303,11,subprime,4,0.65,4.0,2.0,0
SME118359,micro,construction,employee,3.6,3.0,13000.0,3656.64,0.119,40.0,0.114,12,super_prime,0,0.63,0.0,2.0,0
SME118360,small,professional_services,employee,4.9,35.0,21100.0,2536.54,-0.03,29.0,0.123,8,prime,2,0.81,2.0,18.0,0
SME118361,small,construction,employee,5.9,24.0,6100.0,11637.75,0.078,82.0,0.366,4,near_prime,1,0.83,1.0,5.0,1
SME118362,micro,retail,employee,7.4,33.0,23500.0,5986.65,0.113,33.0,0.244,12,super_prime,1,0.98,2.0,11.0,0
SME118363,small,construction,business_owner,8.7,30.0,19200.0,102.11,0.021,1.0,0.473,9,subprime,2,0.54,1.0,6.0,0
SME118364,micro,healthcare,employee,4.3,8.0,16200.0,34656.29,-0.038,265.0,0.273,8,super_prime,0,0.87,0.0,7.0,0
SME118365,micro,retail,employee,4.6,15.0,39600.0,4656.5,0.036,55.0,0.203,5,near_prime,1,0.98,,5.0,1
SME118366,medium,professional_services,business_owner,13.6,25.0,16100.0,6265.78,0.155,66.0,0.355,3,prime,0,1.0,0.0,9.0,0
SME118367,micro,healthcare,employee,5.8,12.0,3500.0,5875.1,0.244,30.0,0.143,1,super_prime,1,0.7,1.0,11.0,0
SME118368,micro,professional_services,employee,5.0,25.0,23800.0,4952.6,-0.005,33.0,0.144,6,super_prime,0,0.72,1.0,15.0,0
SME118369,micro,retail,employee,2.9,18.0,15200.0,9467.25,0.047,76.0,0.421,5,prime,1,0.8,0.0,0.0,0
SME118370,small,retail,employee,3.4,22.0,15500.0,8116.06,0.154,64.0,0.124,6,subprime,1,0.62,3.0,0.0,0
SME118371,micro,food_service,employee,0.5,8.0,15800.0,6404.45,-0.123,51.0,0.158,7,near_prime,3,0.84,2.0,7.0,1
SME118372,medium,professional_services,employee,11.0,90.0,12900.0,4899.65,-0.033,48.0,0.553,4,near_prime,1,0.6,2.0,6.0,0
SME118373,micro,construction,employee,2.0,82.0,18000.0,3149.35,0.139,34.0,0.159,7,prime,0,1.0,1.0,2.0,0
SME118374,micro,professional_services,employee,7.0,13.0,5900.0,110.36,0.104,1.0,0.169,13,prime,0,1.05,1.0,6.0,0
SME118375,micro,professional_services,employee,5.5,4.0,19600.0,1808.31,0.035,9.0,0.07,13,super_prime,1,0.71,1.0,18.0,0
SME118376,small,food_service,business_owner,9.7,30.0,12600.0,601.12,0.009,4.0,0.354,11,prime,0,0.81,1.0,,0
SME118377,micro,retail,employee,1.2,5.0,19700.0,3346.34,0.005,30.0,0.291,1,near_prime,4,0.83,1.0,5.0,0
SME118378,medium,healthcare,employee,1.2,45.0,18900.0,2766.85,0.036,16.0,0.153,5,prime,0,0.61,3.0,2.0,0
SME118379,medium,retail,business_owner,3.2,34.0,19100.0,5985.25,0.07,52.0,0.17,8,subprime,5,0.63,3.0,14.0,1
SME118380,micro,professional_services,employee,1.4,13.0,17200.0,7094.96,0.309,88.0,0.094,1,super_prime,0,0.97,0.0,0.0,1
SME118381,micro,tech,business_owner,2.5,22.0,17500.0,8794.79,0.166,48.0,0.323,14,near_prime,3,0.65,5.0,6.0,1
SME118382,micro,retail,employee,3.0,23.0,4000.0,7375.45,0.087,69.0,0.303,1,prime,1,0.92,3.0,12.0,0
SME118383,small,food_service,business_owner,15.0,13.0,3400.0,101.34,0.013,1.0,0.459,12,super_prime,0,0.92,2.0,7.0,0
SME118384,small,retail,employee,0.5,10.0,20800.0,2287.0,-0.098,18.0,0.326,4,super_prime,0,0.78,1.0,14.0,0
SME118385,micro,construction,employee,3.9,20.0,19700.0,4751.45,-0.069,32.0,0.313,10,near_prime,0,0.23,0.0,4.0,0
SME118386,medium,construction,employee,0.8,2.0,9600.0,6092.99,-0.023,57.0,0.228,1,super_prime,0,1.08,0.0,13.0,0
SME118387,micro,food_service,employee,8.6,7.0,21200.0,8804.24,-0.016,64.0,0.318,5,prime,1,0.7,0.0,1.0,0
SME118388,small,healthcare,employee,0.5,12.0,30400.0,4206.95,-0.213,28.0,0.245,3,prime,1,0.5,2.0,2.0,0
SME118389,small,tech,employee,11.8,6.0,19700.0,5224.62,-0.051,37.0,0.289,2,super_prime,0,0.7,1.0,14.0,1
SME118390,micro,construction,employee,5.0,51.0,10000.0,4508.85,-0.127,25.0,0.117,5,near_prime,2,0.64,2.0,9.0,0
SME118391,micro,tech,business_owner,8.7,11.0,25000.0,3754.39,0.04,22.0,0.166,3,prime,1,1.2,2.0,6.0,1
SME118392,micro,professional_services,business_owner,1.1,17.0,13000.0,5236.63,0.202,35.0,0.39,6,super_prime,0,0.76,0.0,9.0,1
SME118393,medium,food_service,business_owner,2.4,6.0,1000.0,3006.58,-0.002,20.0,0.512,10,super_prime,0,0.96,0.0,14.0,0
SME118394,micro,retail,employee,1.8,4.0,8700.0,5190.35,0.079,36.0,0.313,4,subprime,0,0.72,3.0,0.0,0
SME118395,small,construction,employee,3.6,2.0,18900.0,7242.67,-0.006,44.0,0.34,2,super_prime,0,0.9,0.0,6.0,0
SME118396,micro,tech,employee,8.3,3.0,18600.0,6773.35,0.139,34.0,0.276,3,super_prime,1,0.9,0.0,12.0,0
SME118397,micro,food_service,employee,6.3,9.0,8000.0,2389.27,0.07,23.0,0.164,14,near_prime,0,0.85,5.0,12.0,1
SME118398,medium,food_service,employee,15.3,11.0,15800.0,2722.82,-0.034,21.0,0.284,6,prime,3,0.85,1.0,7.0,0
SME118399,micro,retail,business_owner,2.3,34.0,19700.0,1980.1,-0.052,13.0,0.414,5,prime,1,0.81,1.0,7.0,0
SME118400,small,healthcare,employee,4.2,1.0,19400.0,103.3,0.033,1.0,0.193,11,near_prime,3,0.63,1.0,7.0,0
SME118401,micro,food_service,employee,7.7,82.0,9500.0,3978.48,0.023,25.0,0.366,5,near_prime,4,0.66,2.0,2.0,0
SME118402,micro,retail,employee,0.7,7.0,18300.0,3728.69,-0.077,28.0,0.203,6,super_prime,0,0.62,0.0,8.0,1
SME118403,micro,professional_services,business_owner,4.8,9.0,7500.0,1310.12,0.099,7.0,0.542,9,subprime,1,0.71,0.0,13.0,1
SME118404,micro,professional_services,employee,8.2,53.0,7700.0,8436.81,0.219,62.0,0.354,13,super_prime,0,1.06,0.0,,0
SME118405,small,healthcare,business_owner,1.0,30.0,27300.0,2005.91,0.127,23.0,0.146,1,near_prime,0,0.74,3.0,15.0,0
SME118406,micro,construction,employee,5.4,6.0,22200.0,4000.15,-0.155,42.0,0.051,2,prime,0,0.81,1.0,5.0,0
SME118407,micro,healthcare,business_owner,0.5,19.0,7500.0,9058.27,-0.02,99.0,0.27,13,prime,0,0.61,1.0,7.0,0
SME118408,micro,construction,business_owner,1.2,17.0,20500.0,5116.2,-0.127,45.0,0.787,10,super_prime,1,0.64,1.0,6.0,1
SME118409,small,retail,business_owner,2.3,19.0,4900.0,5289.19,-0.083,53.0,0.038,3,super_prime,0,0.6,1.0,9.0,1
SME118410,small,healthcare,employee,2.9,25.0,6000.0,4309.26,0.099,43.0,0.692,6,near_prime,0,0.72,3.0,9.0,0
SME118411,small,construction,employee,9.1,2.0,5000.0,8150.16,0.282,53.0,0.474,11,super_prime,0,0.81,1.0,13.0,0
SME118412,medium,professional_services,employee,11.2,112.0,17500.0,1780.56,-0.294,15.0,0.461,4,prime,2,0.87,1.0,0.0,0
SME118413,micro,professional_services,business_owner,8.7,81.0,19600.0,104.86,0.049,1.0,0.544,14,subprime,6,0.75,3.0,12.0,1
SME118414,micro,professional_services,business_owner,4.8,11.0,1000.0,1917.21,-0.017,12.0,0.191,6,prime,0,0.91,1.0,2.0,1
SME118415,micro,construction,employee,0.5,11.0,4800.0,98.9,-0.011,1.0,0.447,14,near_prime,4,0.6,0.0,16.0,1
SME118416,micro,food_service,employee,0.5,124.0,1000.0,9261.73,0.05,70.0,0.424,2,near_prime,0,0.68,3.0,,0
SME118417,small,food_service,employee,9.4,2.0,18300.0,3187.31,-0.216,37.0,0.189,5,subprime,4,0.54,4.0,5.0,0
SME118418,small,retail,business_owner,4.9,74.0,19300.0,6881.27,0.118,42.0,0.212,10,subprime,1,0.71,1.0,4.0,0
SME118419,micro,healthcare,business_owner,5.3,37.0,16300.0,7204.39,0.045,46.0,0.31,7,prime,0,0.58,0.0,5.0,0
SME118420,medium,food_service,employee,9.5,10.0,7500.0,9644.08,0.152,95.0,0.288,4,prime,2,0.84,2.0,5.0,0
SME118421,micro,tech,business_owner,13.0,52.0,1800.0,8233.18,0.344,93.0,0.203,10,prime,2,0.47,1.0,16.0,0
SME118422,small,healthcare,employee,1.7,17.0,19100.0,5057.04,0.247,43.0,0.338,5,super_prime,0,0.66,2.0,6.0,0
SME118423,micro,healthcare,business_owner,1.2,8.0,14500.0,3581.93,0.092,26.0,0.218,10,prime,1,0.89,1.0,0.0,0
SME118424,small,retail,business_owner,4.0,20.0,10900.0,905.94,0.058,7.0,0.198,3,prime,0,0.95,1.0,8.0,0
SME118425,micro,professional_services,employee,4.4,26.0,17900.0,1203.32,0.037,14.0,0.444,6,prime,0,0.85,0.0,10.0,0
SME118426,medium,retail,business_owner,1.9,62.0,23100.0,4645.58,0.077,25.0,0.469,9,prime,1,0.7,3.0,3.0,0
SME118427,medium,retail,employee,16.6,18.0,26600.0,10188.67,-0.107,84.0,0.162,7,subprime,5,0.7,4.0,9.0,0
SME118428,micro,tech,business_owner,0.5,16.0,1000.0,2213.13,-0.124,12.0,0.132,5,near_prime,4,0.78,3.0,11.0,0
SME118429,micro,food_service,business_owner,1.1,1.0,24900.0,4964.61,0.044,61.0,0.343,13,subprime,5,0.64,4.0,17.0,0
SME118430,small,construction,business_owner,0.5,23.0,27900.0,672.44,-0.057,5.0,0.166,3,prime,0,0.46,1.0,11.0,0
SME118431,small,professional_services,business_owner,9.0,76.0,21100.0,1662.28,-0.129,20.0,0.094,7,prime,0,1.06,0.0,11.0,0
SME118432,micro,food_service,employee,0.5,81.0,12200.0,102.25,0.023,1.0,0.264,8,super_prime,1,1.01,0.0,0.0,1
SME118433,small,healthcare,employee,2.7,3.0,17100.0,3991.72,0.076,31.0,0.334,6,near_prime,1,0.62,1.0,7.0,0
SME118434,small,healthcare,employee,1.5,77.0,18500.0,4558.83,-0.079,29.0,0.258,7,prime,1,0.65,1.0,5.0,0
SME118435,small,healthcare,business_owner,2.1,9.0,25000.0,6185.06,-0.036,50.0,0.523,6,subprime,3,0.78,0.0,2.0,0
SME118436,micro,tech,business_owner,2.7,8.0,8000.0,4993.43,0.023,46.0,0.617,4,near_prime,0,0.66,3.0,14.0,0
SME118437,medium,food_service,business_owner,10.8,7.0,1000.0,8521.57,0.161,46.0,0.362,7,subprime,3,0.31,2.0,5.0,0
SME118438,micro,food_service,employee,4.2,57.0,21500.0,9096.42,0.266,61.0,0.125,4,subprime,0,0.52,1.0,7.0,0
SME118439,micro,healthcare,employee,8.0,24.0,6500.0,3702.03,-0.095,34.0,0.361,6,near_prime,2,0.55,,11.0,0
SME118440,medium,professional_services,employee,14.3,21.0,20000.0,1064.33,-0.155,11.0,0.298,2,super_prime,1,0.97,1.0,8.0,0
SME118441,micro,tech,employee,0.5,67.0,16600.0,6550.17,-0.216,34.0,0.67,9,prime,1,0.87,0.0,5.0,0
SME118442,micro,retail,employee,15.6,17.0,27100.0,103.1,0.031,1.0,0.359,8,super_prime,0,0.7,0.0,7.0,0
SME118443,small,professional_services,employee,0.6,4.0,17200.0,2826.76,-0.041,21.0,0.523,8,super_prime,0,0.86,1.0,3.0,0
SME118444,small,retail,employee,1.1,6.0,20100.0,82447.48,0.002,849.0,0.252,10,super_prime,0,0.88,1.0,10.0,0
SME118445,micro,tech,employee,6.4,1.0,12400.0,7674.76,0.037,61.0,0.189,13,near_prime,2,0.99,2.0,13.0,0
SME118446,micro,food_service,business_owner,5.6,24.0,11300.0,10703.26,-0.086,126.0,0.254,11,super_prime,1,0.76,0.0,9.0,1
SME118447,micro,healthcare,employee,3.6,2.0,15100.0,5484.74,-0.121,34.0,0.313,13,subprime,1,0.44,2.0,4.0,0
SME118448,micro,professional_services,employee,11.2,30.0,20900.0,6654.81,-0.004,36.0,0.573,13,prime,0,0.86,0.0,10.0,0
SME118449,micro,healthcare,employee,21.6,23.0,15800.0,9361.59,-0.007,97.0,0.486,10,near_prime,2,0.5,0.0,1.0,0
SME118450,micro,food_service,employee,7.0,6.0,11100.0,7403.0,-0.033,52.0,0.344,11,prime,1,0.7,1.0,0.0,0
SME118451,medium,food_service,business_owner,10.1,17.0,20700.0,3320.19,0.061,26.0,0.56,8,subprime,4,0.44,4.0,4.0,0
SME118452,small,healthcare,business_owner,0.7,106.0,27800.0,85.74,-0.143,1.0,0.084,1,super_prime,1,0.87,0.0,11.0,0
SME118453,small,retail,business_owner,4.0,52.0,15200.0,5232.9,-0.08,37.0,0.15,6,subprime,2,0.59,2.0,13.0,0
