customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,received_offer,offer_type,retained_post_offer
SME137939,micro,tech,employee,6.0,5.0,21000.0,5013.76,0.051,53.0,0.517,3,prime,0,0.57,2.0,9.0,0,1,credit_increase,1
SME196755,micro,professional_services,business_owner,2.9,3.0,16500.0,6584.64,-0.319,60.0,0.327,2,prime,3,0.72,4.0,17.0,1,1,credit_increase,1
SME111685,small,food_service,employee,0.5,10.0,8800.0,5928.68,-0.159,43.0,0.483,8,super_prime,1,0.77,2.0,10.0,0,1,waived_fee,1
SME169672,micro,food_service,employee,15.6,2.0,12500.0,8091.27,-0.13,70.0,0.051,7,near_prime,2,0.79,1.0,0.0,0,0,none,1
SME180742,small,professional_services,business_owner,0.5,1.0,20600.0,2897.67,0.253,30.0,0.143,8,near_prime,4,0.54,1.0,2.0,0,1,waived_fee,0
SME158616,micro,professional_services,employee,7.2,3.0,17300.0,5914.88,-0.107,33.0,0.085,2,prime,1,1.06,2.0,8.0,0,1,credit_increase,1
SME110817,small,retail,employee,4.2,2.0,14300.0,570.32,-0.154,5.0,0.158,8,prime,1,0.78,1.0,,1,0,none,1
SME130401,small,tech,business_owner,0.9,52.0,3000.0,6703.07,0.029,41.0,0.68,14,super_prime,0,1.0,0.0,4.0,1,1,travel_credit,1
SME129172,micro,construction,employee,1.8,3.0,20200.0,1967.89,0.139,22.0,0.283,1,prime,1,1.06,4.0,9.0,0,0,none,1
SME169449,micro,construction,business_owner,14.1,103.0,18800.0,4758.26,-0.073,31.0,0.138,12,near_prime,1,0.71,3.0,2.0,0,1,travel_credit,0
SME177042,medium,professional_services,business_owner,1.2,7.0,14300.0,3542.79,-0.11,33.0,0.455,2,near_prime,3,0.87,2.0,9.0,1,1,travel_credit,1
SME125590,small,retail,employee,12.0,9.0,4100.0,981.95,0.276,6.0,0.398,11,super_prime,0,0.67,2.0,23.0,0,0,none,1
SME127326,micro,professional_services,business_owner,6.1,32.0,3100.0,1496.51,-0.038,11.0,0.261,8,super_prime,1,0.85,1.0,2.0,0,1,waived_fee,1
SME151231,micro,food_service,employee,4.0,1.0,22200.0,110.39,0.104,1.0,0.231,11,near_prime,1,0.54,5.0,4.0,0,0,none,0
SME174418,micro,food_service,business_owner,3.1,18.0,20300.0,2105.44,0.059,12.0,0.37,10,prime,0,0.61,0.0,9.0,0,0,none,1
SME174687,micro,food_service,business_owner,1.9,4.0,10900.0,3021.46,-0.094,28.0,0.147,3,near_prime,2,0.57,0.0,7.0,0,1,travel_credit,1
SME161866,micro,healthcare,business_owner,0.5,11.0,19300.0,5326.32,0.03,41.0,0.17,5,prime,0,0.59,1.0,8.0,0,1,waived_fee,1
SME182572,micro,retail,employee,8.0,44.0,14600.0,4864.52,-0.03,36.0,0.191,1,super_prime,1,0.96,2.0,0.0,1,0,none,1
SME160040,small,professional_services,business_owner,1.8,17.0,21600.0,9255.3,-0.099,65.0,0.409,7,super_prime,0,0.7,1.0,,1,0,none,1
SME124097,micro,tech,employee,0.9,13.0,10000.0,7283.17,0.232,41.0,0.149,14,super_prime,0,0.84,0.0,19.0,0,1,travel_credit,1
SME102585,micro,retail,employee,3.1,4.0,6300.0,936.91,-0.101,10.0,0.506,3,super_prime,0,0.81,0.0,8.0,0,0,none,1
SME139857,small,retail,business_owner,3.9,38.0,36400.0,3609.92,-0.189,43.0,0.317,10,super_prime,0,0.91,0.0,0.0,1,1,waived_fee,1
SME139044,small,professional_services,business_owner,1.1,2.0,23000.0,2522.96,-0.026,14.0,0.269,4,prime,0,0.9,4.0,10.0,0,1,waived_fee,1
SME136901,micro,healthcare,business_owner,8.6,9.0,1000.0,2765.93,0.079,21.0,0.183,5,super_prime,0,0.81,2.0,6.0,0,0,none,0
SME166825,small,food_service,business_owner,1.3,9.0,11100.0,4475.71,0.05,28.0,0.102,12,prime,4,0.71,0.0,11.0,0,0,none,1
SME126086,micro,retail,business_owner,5.9,1.0,3400.0,4278.78,-0.15,28.0,0.687,13,super_prime,0,0.94,1.0,8.0,1,1,travel_credit,1
SME158974,micro,healthcare,business_owner,1.5,4.0,20100.0,5397.17,-0.134,36.0,0.43,8,near_prime,0,0.64,0.0,12.0,0,0,none,1
SME143904,micro,food_service,employee,2.4,49.0,2800.0,4810.34,-0.065,26.0,0.439,1,subprime,2,0.63,3.0,9.0,1,0,none,1
SME179576,small,professional_services,employee,0.7,22.0,19200.0,7744.95,0.09,41.0,0.188,5,prime,2,0.84,1.0,0.0,0,0,none,1
SME165998,small,retail,business_owner,0.7,1.0,13900.0,5786.3,-0.034,47.0,0.4,10,near_prime,0,0.85,4.0,8.0,0,0,none,1
SME100193,small,healthcare,employee,7.5,3.0,7100.0,2761.36,0.123,15.0,0.124,4,prime,0,0.95,1.0,8.0,0,0,none,0
SME183003,small,tech,business_owner,3.9,1.0,10700.0,2864.37,-0.044,28.0,0.306,13,prime,2,0.97,2.0,9.0,1,1,credit_increase,1
SME121157,medium,construction,employee,1.8,17.0,6900.0,1641.27,-0.122,19.0,0.147,1,prime,1,0.94,2.0,10.0,0,1,credit_increase,1
SME179898,medium,healthcare,business_owner,2.5,52.0,1500.0,4030.48,-0.006,27.0,0.61,6,super_prime,1,0.67,0.0,13.0,1,1,waived_fee,1
SME146342,micro,retail,business_owner,0.5,20.0,20100.0,3537.41,0.224,19.0,0.161,10,prime,0,0.76,1.0,12.0,0,0,none,1
SME155864,micro,professional_services,business_owner,3.5,1.0,3500.0,82.09,-0.179,1.0,0.319,13,near_prime,4,0.74,3.0,1.0,0,0,none,1
SME106785,micro,tech,employee,7.2,12.0,5300.0,2181.98,0.085,11.0,0.123,10,prime,1,0.6,2.0,12.0,0,0,none,0
SME106010,small,tech,employee,1.9,5.0,23300.0,3837.06,-0.103,30.0,0.777,1,prime,0,0.82,1.0,6.0,0,1,waived_fee,1
SME145468,micro,tech,business_owner,2.7,9.0,29700.0,2135.77,-0.13,19.0,0.376,11,near_prime,1,0.44,0.0,8.0,0,0,none,1
SME131246,small,professional_services,business_owner,22.0,7.0,16700.0,2033.32,-0.091,13.0,0.09,14,super_prime,1,0.91,0.0,7.0,1,0,none,1
SME143423,micro,professional_services,employee,0.6,1.0,6100.0,86.55,-0.134,1.0,0.59,1,subprime,1,0.82,2.0,13.0,0,0,none,1
SME163241,micro,construction,employee,7.6,2.0,29900.0,5990.6,-0.057,41.0,0.482,6,prime,0,0.5,2.0,8.0,0,0,none,1
SME119433,micro,food_service,employee,6.1,2.0,19700.0,9685.38,0.071,120.0,0.317,9,near_prime,1,0.84,1.0,9.0,0,0,none,0
SME130919,medium,construction,business_owner,6.0,12.0,2200.0,83.45,-0.166,1.0,0.154,2,super_prime,0,1.07,1.0,6.0,1,0,none,1
SME110949,micro,food_service,employee,3.5,3.0,12300.0,7811.71,0.171,40.0,0.088,10,prime,0,0.86,3.0,17.0,0,0,none,1
SME189654,medium,food_service,business_owner,0.6,23.0,22800.0,5447.8,-0.159,29.0,0.02,8,near_prime,2,0.57,,11.0,1,1,credit_increase,1
SME184201,small,food_service,employee,0.7,31.0,1000.0,5149.95,-0.235,27.0,0.613,6,super_prime,0,0.76,0.0,0.0,1,0,none,1
SME140896,small,construction,employee,9.4,18.0,6200.0,6276.18,-0.134,59.0,0.206,6,super_prime,0,0.94,,1.0,0,1,travel_credit,1
SME182646,small,professional_services,business_owner,3.5,3.0,18600.0,3668.65,-0.106,33.0,0.273,12,prime,1,0.61,1.0,0.0,0,1,waived_fee,1
SME154583,small,retail,business_owner,6.9,3.0,23300.0,7847.9,-0.227,52.0,0.721,14,prime,1,0.71,0.0,7.0,0,0,none,0
SME173014,micro,healthcare,business_owner,4.6,45.0,10200.0,6809.1,0.057,57.0,0.189,2,prime,2,0.52,2.0,4.0,0,0,none,0
SME148333,small,tech,business_owner,1.3,6.0,1000.0,6390.17,-0.233,50.0,0.361,6,prime,0,0.37,1.0,16.0,1,0,none,1
SME136203,micro,professional_services,business_owner,8.7,10.0,22700.0,3787.97,-0.082,23.0,0.038,5,subprime,0,0.74,1.0,5.0,1,0,none,0
SME154931,micro,retail,business_owner,1.7,11.0,11500.0,6243.84,0.317,57.0,0.141,5,subprime,2,0.75,2.0,2.0,0,1,travel_credit,0
SME143405,micro,food_service,business_owner,0.5,37.0,3500.0,6402.99,-0.064,56.0,0.411,7,near_prime,3,0.85,0.0,3.0,0,1,waived_fee,1
SME150873,small,healthcare,business_owner,2.7,4.0,12700.0,161.31,-0.025,1.0,0.246,9,near_prime,2,0.57,4.0,8.0,0,1,credit_increase,0
SME177247,micro,retail,business_owner,0.8,23.0,15500.0,4376.94,-0.025,30.0,0.182,6,near_prime,2,0.77,3.0,8.0,0,1,travel_credit,1
SME198784,micro,food_service,business_owner,7.7,27.0,8100.0,4453.71,-0.042,33.0,0.377,7,prime,1,0.56,1.0,15.0,0,1,credit_increase,1
SME105608,micro,retail,business_owner,1.9,30.0,13400.0,110.78,0.108,1.0,0.252,4,super_prime,0,0.6,2.0,6.0,0,0,none,1
SME124448,small,healthcare,business_owner,9.8,12.0,15700.0,6621.48,0.077,62.0,0.267,12,near_prime,0,0.66,3.0,0.0,0,0,none,0
SME191645,small,retail,employee,4.0,44.0,9000.0,3153.63,-0.288,33.0,0.033,9,prime,1,0.7,1.0,8.0,0,0,none,1
SME111566,micro,retail,business_owner,0.5,4.0,1000.0,4828.92,0.033,60.0,0.224,3,prime,0,0.56,4.0,4.0,0,1,credit_increase,1
SME119047,micro,construction,business_owner,11.2,6.0,26500.0,4284.13,0.061,32.0,0.132,3,near_prime,1,0.59,3.0,7.0,0,0,none,1
SME123973,small,food_service,business_owner,9.4,7.0,15000.0,6740.07,-0.015,77.0,0.247,3,near_prime,2,0.48,0.0,18.0,0,0,none,1
SME175964,micro,retail,employee,4.6,16.0,17600.0,5535.74,-0.128,57.0,0.314,2,prime,1,0.93,1.0,10.0,0,0,none,1
SME124771,micro,construction,employee,2.1,39.0,18600.0,5915.93,-0.053,47.0,0.561,11,super_prime,0,0.76,0.0,0.0,0,0,none,1
SME142193,small,retail,business_owner,3.8,69.0,3300.0,5940.88,-0.104,36.0,0.54,1,prime,0,0.67,2.0,10.0,0,1,waived_fee,1
SME166334,micro,food_service,business_owner,0.5,59.0,25100.0,99.6,-0.004,1.0,0.356,13,super_prime,1,0.84,2.0,12.0,0,1,travel_credit,1
SME177578,micro,retail,business_owner,6.9,5.0,24100.0,3291.02,0.256,31.0,0.369,9,near_prime,2,0.84,2.0,12.0,0,1,credit_increase,1
SME106486,micro,retail,employee,1.7,19.0,6100.0,776.12,-0.085,10.0,0.258,13,near_prime,1,0.59,5.0,10.0,1,1,waived_fee,1
SME174693,micro,retail,employee,1.3,21.0,15900.0,9536.65,0.073,74.0,0.406,6,super_prime,0,1.0,1.0,13.0,0,0,none,1
SME191308,small,retail,business_owner,7.8,57.0,7200.0,5323.61,-0.17,62.0,0.01,12,super_prime,0,0.87,1.0,6.0,1,0,none,1
SME180558,small,construction,business_owner,12.1,28.0,9700.0,8409.61,-0.054,79.0,0.327,13,subprime,0,0.69,3.0,4.0,1,1,travel_credit,1
SME139637,micro,food_service,business_owner,11.7,22.0,13400.0,5923.39,-0.199,31.0,0.222,2,super_prime,1,0.65,1.0,15.0,1,0,none,1
SME147439,micro,retail,employee,2.9,11.0,12900.0,6192.22,-0.124,42.0,0.212,14,prime,5,0.78,2.0,8.0,1,1,waived_fee,1
SME162766,medium,tech,employee,2.3,2.0,17500.0,1639.72,0.216,15.0,0.047,14,prime,2,0.79,1.0,7.0,1,1,travel_credit,1
SME183512,micro,professional_services,employee,0.5,9.0,7800.0,8267.04,-0.078,53.0,0.238,3,prime,1,0.87,3.0,20.0,0,1,credit_increase,1
SME113112,micro,food_service,business_owner,11.3,11.0,14700.0,5909.35,0.039,35.0,0.576,3,prime,1,0.95,0.0,10.0,0,1,waived_fee,1
SME103066,micro,food_service,business_owner,0.8,3.0,16600.0,282.25,-0.314,2.0,0.169,6,prime,1,0.74,1.0,2.0,0,1,travel_credit,1
SME176603,small,professional_services,employee,0.8,3.0,21600.0,5527.19,-0.045,52.0,0.836,10,super_prime,0,0.82,0.0,11.0,0,0,none,1
SME172306,small,food_service,business_owner,1.4,28.0,23900.0,1661.96,-0.039,15.0,0.282,9,super_prime,0,0.87,1.0,16.0,1,1,credit_increase,1
SME135947,micro,food_service,business_owner,2.2,8.0,3200.0,5010.61,0.062,28.0,0.127,4,super_prime,1,0.77,0.0,16.0,0,1,credit_increase,1
SME192865,micro,professional_services,employee,33.2,35.0,7000.0,874.64,-0.244,8.0,0.063,1,subprime,1,0.45,3.0,15.0,0,1,travel_credit,1
SME124291,micro,healthcare,employee,2.4,28.0,17000.0,3025.81,0.133,32.0,0.056,12,prime,0,0.95,3.0,10.0,0,0,none,1
SME194102,micro,food_service,business_owner,0.5,5.0,6300.0,6033.32,-0.157,41.0,0.473,9,prime,1,0.73,3.0,11.0,0,1,credit_increase,1
SME146433,micro,food_service,business_owner,0.8,29.0,19100.0,4514.67,0.102,26.0,0.114,12,super_prime,0,0.87,1.0,11.0,0,0,none,1
SME177060,medium,retail,business_owner,4.8,14.0,6900.0,2633.45,-0.226,15.0,0.063,7,super_prime,0,1.07,0.0,4.0,1,0,none,1
SME128061,small,healthcare,employee,18.1,18.0,25600.0,5490.35,-0.062,27.0,0.467,12,super_prime,2,0.79,0.0,4.0,0,0,none,1
SME146290,medium,retail,business_owner,2.1,1.0,10200.0,7259.95,0.181,66.0,0.448,12,prime,0,0.73,2.0,15.0,0,1,travel_credit,1
SME160518,micro,food_service,business_owner,1.4,6.0,8700.0,970.44,0.042,5.0,0.718,2,prime,0,0.83,2.0,3.0,0,1,waived_fee,1
SME153367,micro,food_service,business_owner,2.2,3.0,30600.0,91.4,-0.086,1.0,0.284,1,prime,2,0.59,0.0,16.0,1,0,none,0
SME117156,micro,food_service,employee,1.5,7.0,19600.0,114.79,0.148,1.0,0.04,10,prime,1,0.73,1.0,9.0,0,0,none,1
SME113084,micro,professional_services,business_owner,3.7,16.0,13900.0,4035.16,-0.178,27.0,0.313,12,super_prime,0,0.91,0.0,,0,1,travel_credit,1
SME139386,micro,food_service,business_owner,8.9,47.0,17200.0,13268.35,0.315,161.0,0.483,11,prime,1,0.72,3.0,,0,1,waived_fee,1
SME163742,small,construction,business_owner,1.6,14.0,19000.0,6429.0,0.134,47.0,0.497,9,super_prime,1,0.92,0.0,13.0,0,0,none,0
SME191846,small,retail,business_owner,1.6,7.0,13000.0,5607.16,-0.054,39.0,0.405,7,super_prime,0,0.89,0.0,3.0,0,1,credit_increase,1
SME119909,micro,retail,employee,12.4,2.0,1000.0,7139.84,-0.086,47.0,0.593,6,prime,0,0.8,0.0,8.0,1,1,credit_increase,1
SME171535,micro,retail,business_owner,1.2,6.0,14600.0,2290.5,-0.236,13.0,0.082,4,prime,0,0.87,4.0,19.0,0,0,none,1
SME136113,small,healthcare,business_owner,14.3,9.0,11300.0,7868.3,-0.051,62.0,0.473,11,near_prime,2,0.72,1.0,7.0,0,0,none,0
SME195977,micro,construction,business_owner,0.5,4.0,20100.0,3535.65,-0.196,40.0,0.194,10,subprime,1,0.64,2.0,13.0,0,0,none,1
SME138794,small,construction,business_owner,10.0,14.0,11200.0,2404.55,-0.135,28.0,0.58,13,near_prime,0,0.53,4.0,3.0,1,1,waived_fee,1
SME138314,small,construction,employee,7.9,7.0,10700.0,2192.22,-0.216,22.0,0.377,14,prime,0,1.04,3.0,1.0,0,0,none,1
SME179712,micro,food_service,business_owner,1.1,11.0,6300.0,6180.9,0.265,58.0,0.084,8,prime,0,0.78,1.0,2.0,1,0,none,1
SME142255,small,professional_services,business_owner,0.8,5.0,1000.0,3464.51,-0.086,24.0,0.624,4,subprime,4,0.5,2.0,5.0,1,1,waived_fee,1
SME114377,small,retail,business_owner,1.8,5.0,6200.0,4821.25,-0.07,46.0,0.148,11,subprime,4,0.54,2.0,11.0,1,1,waived_fee,1
SME102129,micro,construction,business_owner,0.5,22.0,20000.0,4177.28,0.052,30.0,0.24,11,prime,1,0.85,2.0,23.0,0,1,waived_fee,1
SME132686,micro,food_service,employee,3.9,42.0,15500.0,12856.72,0.082,103.0,0.144,3,near_prime,1,0.95,2.0,10.0,0,0,none,1
SME120657,micro,retail,employee,1.8,1.0,9400.0,3650.22,-0.169,19.0,0.063,14,super_prime,0,0.95,0.0,9.0,0,0,none,1
SME149399,small,food_service,employee,1.0,33.0,28600.0,8629.11,-0.002,43.0,0.196,9,super_prime,0,1.07,1.0,12.0,0,0,none,1
SME181005,micro,professional_services,employee,6.6,70.0,6900.0,1628.35,0.209,11.0,0.111,13,prime,2,0.99,1.0,10.0,0,0,none,1
SME139729,small,construction,business_owner,0.6,36.0,29400.0,7610.36,0.128,46.0,0.457,2,near_prime,3,0.61,2.0,11.0,1,1,waived_fee,0
SME179994,micro,healthcare,business_owner,1.9,7.0,1000.0,1684.76,-0.084,12.0,0.494,9,near_prime,0,0.99,3.0,7.0,1,1,waived_fee,1
SME120655,micro,healthcare,employee,1.1,19.0,26300.0,4051.28,-0.14,26.0,0.384,2,prime,0,0.78,2.0,8.0,0,0,none,1
SME105610,micro,professional_services,business_owner,9.3,36.0,16300.0,1865.47,-0.143,22.0,0.305,3,near_prime,2,0.34,2.0,5.0,0,1,credit_increase,1
SME154020,small,retail,business_owner,3.3,2.0,21000.0,3099.02,-0.228,25.0,0.508,3,prime,0,0.75,2.0,4.0,0,0,none,1
SME182223,medium,professional_services,employee,3.4,23.0,20000.0,6978.53,0.181,48.0,0.12,13,prime,3,0.71,,0.0,0,0,none,1
SME129074,small,tech,business_owner,2.0,4.0,3300.0,2094.7,-0.122,12.0,0.231,10,near_prime,1,0.71,2.0,14.0,1,0,none,0
SME128686,micro,food_service,business_owner,0.5,3.0,8100.0,104.48,0.045,1.0,0.083,1,near_prime,1,0.91,3.0,11.0,0,0,none,0
SME110076,small,food_service,business_owner,0.5,28.0,10000.0,5176.32,-0.07,36.0,0.217,6,prime,0,0.66,0.0,4.0,1,1,waived_fee,1
SME191170,medium,food_service,business_owner,17.4,6.0,22100.0,8156.41,0.044,49.0,0.149,5,near_prime,0,0.55,0.0,8.0,0,0,none,1
SME111374,micro,healthcare,business_owner,10.4,49.0,29700.0,5570.0,-0.233,44.0,0.341,4,near_prime,4,0.51,3.0,17.0,0,0,none,1
SME188129,medium,professional_services,business_owner,7.2,20.0,17000.0,7397.43,0.204,79.0,0.384,1,subprime,2,0.26,3.0,12.0,0,1,credit_increase,1
SME151206,small,construction,business_owner,6.9,3.0,3800.0,4045.57,0.069,23.0,0.383,13,super_prime,0,0.99,1.0,10.0,0,0,none,1
SME153027,micro,healthcare,employee,8.8,4.0,22500.0,2532.83,-0.047,17.0,0.237,10,near_prime,1,0.81,1.0,12.0,0,0,none,1
SME118996,micro,professional_services,business_owner,8.0,6.0,9600.0,6586.85,0.011,35.0,0.086,3,prime,1,0.69,1.0,13.0,1,0,none,1
SME123617,small,retail,business_owner,13.1,21.0,19000.0,2884.84,-0.022,25.0,0.62,14,prime,1,0.95,0.0,4.0,0,1,credit_increase,1
SME175055,small,professional_services,business_owner,3.3,10.0,9100.0,3493.02,0.056,19.0,0.164,7,prime,0,0.86,,6.0,0,1,travel_credit,1
SME103592,small,professional_services,business_owner,0.5,2.0,3000.0,3845.93,-0.028,29.0,0.601,1,prime,2,0.59,0.0,7.0,1,0,none,1
SME162854,micro,retail,business_owner,6.8,4.0,7100.0,2899.91,0.094,28.0,0.685,10,prime,0,0.66,1.0,8.0,1,1,credit_increase,1
SME140847,micro,professional_services,employee,5.3,42.0,20700.0,4817.67,-0.048,47.0,0.204,6,super_prime,0,0.74,0.0,5.0,0,1,credit_increase,1
SME154104,micro,construction,employee,1.3,1.0,26000.0,2010.27,-0.047,15.0,0.339,1,near_prime,4,0.48,1.0,16.0,0,0,none,1
SME158906,small,professional_services,business_owner,5.0,12.0,16700.0,5150.83,0.069,31.0,0.416,14,near_prime,2,0.57,2.0,7.0,0,0,none,0
SME171497,micro,food_service,business_owner,6.9,3.0,18200.0,2040.92,-0.175,17.0,0.261,2,prime,0,0.67,0.0,2.0,1,1,credit_increase,1
SME117601,micro,professional_services,employee,3.1,47.0,25800.0,3211.05,-0.111,19.0,0.051,2,prime,0,0.7,0.0,12.0,0,1,credit_increase,1
SME152108,micro,food_service,business_owner,5.8,2.0,12100.0,4240.5,0.138,29.0,0.043,5,super_prime,0,0.84,0.0,10.0,1,0,none,1
SME157875,medium,tech,business_owner,1.6,58.0,12300.0,6241.7,0.014,47.0,0.031,10,prime,0,0.94,2.0,11.0,0,1,credit_increase,0
SME160891,micro,professional_services,employee,1.2,7.0,20400.0,8743.47,-0.085,55.0,0.51,8,super_prime,0,1.1,1.0,2.0,0,1,waived_fee,1
SME128142,small,food_service,business_owner,4.2,11.0,12200.0,3424.4,0.066,28.0,0.626,7,subprime,3,0.8,,9.0,0,1,credit_increase,1
SME151790,small,professional_services,employee,3.3,1.0,26600.0,5762.78,-0.144,38.0,0.088,12,prime,0,0.91,1.0,5.0,1,0,none,0
SME100862,small,food_service,employee,6.8,58.0,6100.0,4234.39,0.269,22.0,0.299,3,prime,0,1.09,1.0,6.0,0,1,travel_credit,1
SME188414,micro,retail,business_owner,3.5,6.0,21600.0,6149.84,-0.049,45.0,0.435,14,near_prime,2,0.67,,16.0,0,0,none,1
SME158837,small,food_service,business_owner,4.6,1.0,12100.0,6193.55,-0.029,46.0,0.281,9,prime,0,0.82,0.0,11.0,0,0,none,1
SME193922,micro,professional_services,business_owner,2.5,7.0,6600.0,6227.12,0.047,41.0,0.153,14,prime,0,0.71,3.0,10.0,0,0,none,1
SME182115,small,healthcare,employee,10.4,1.0,19700.0,3323.16,0.005,27.0,0.332,1,prime,1,0.86,1.0,14.0,0,1,waived_fee,1
SME199283,small,retail,employee,7.1,29.0,1000.0,7616.43,-0.109,94.0,0.295,8,prime,1,0.71,1.0,17.0,0,0,none,1
SME159754,micro,retail,employee,7.8,17.0,15900.0,757.36,-0.225,6.0,0.255,10,prime,1,0.61,1.0,9.0,0,0,none,1
SME144765,small,professional_services,business_owner,0.5,45.0,11000.0,7401.64,0.023,49.0,0.546,9,super_prime,1,0.64,3.0,8.0,1,1,waived_fee,1
SME146821,micro,construction,business_owner,4.3,18.0,17800.0,3726.59,-0.024,45.0,0.177,4,subprime,1,0.69,3.0,3.0,0,0,none,0
SME192773,micro,retail,business_owner,4.4,9.0,5200.0,2589.07,-0.083,21.0,0.308,2,super_prime,1,0.84,0.0,2.0,0,0,none,0
SME199448,medium,professional_services,employee,4.1,6.0,1000.0,5227.78,-0.143,27.0,0.264,4,near_prime,3,0.54,,7.0,0,1,waived_fee,1
SME137028,small,retail,business_owner,4.3,7.0,28300.0,4870.3,-0.071,25.0,0.174,9,prime,0,0.86,1.0,9.0,0,0,none,0
SME135659,micro,food_service,business_owner,0.9,4.0,7000.0,1041.02,-0.014,6.0,0.267,13,subprime,4,0.85,3.0,10.0,1,1,credit_increase,0
SME185929,micro,food_service,employee,14.8,3.0,23400.0,3391.63,-0.102,35.0,0.296,2,prime,0,0.75,1.0,18.0,0,1,waived_fee,1
SME178654,micro,professional_services,business_owner,14.0,49.0,29100.0,82.47,-0.194,1.0,0.188,3,near_prime,0,0.64,0.0,5.0,0,0,none,1
SME169829,small,food_service,business_owner,10.4,28.0,18800.0,5039.53,-0.202,28.0,0.033,8,prime,1,0.83,1.0,7.0,0,1,waived_fee,0
SME131686,medium,professional_services,employee,14.4,8.0,11300.0,109.85,0.098,1.0,0.534,9,prime,1,0.57,4.0,7.0,1,0,none,1
SME170074,small,food_service,business_owner,10.6,24.0,17600.0,6923.0,0.263,43.0,0.596,12,subprime,0,0.71,1.0,3.0,0,0,none,1
SME191817,small,healthcare,business_owner,2.1,14.0,12500.0,8621.37,0.017,94.0,0.544,4,near_prime,2,0.57,2.0,14.0,0,0,none,1
SME198358,micro,professional_services,business_owner,2.6,47.0,11500.0,1337.41,-0.005,7.0,0.527,13,super_prime,0,1.08,2.0,0.0,0,1,credit_increase,1
SME124969,micro,professional_services,employee,0.5,36.0,11300.0,1816.64,0.104,11.0,0.196,7,near_prime,5,0.78,2.0,11.0,0,0,none,1
SME153710,small,retail,business_owner,10.6,9.0,11800.0,1880.25,-0.07,18.0,0.108,14,super_prime,0,0.5,2.0,,1,1,waived_fee,1
SME108982,small,tech,business_owner,10.8,15.0,4600.0,3740.37,-0.227,23.0,0.259,12,prime,1,0.74,1.0,13.0,0,1,travel_credit,1
SME190064,small,retail,business_owner,6.3,4.0,23100.0,9354.37,0.144,89.0,0.071,9,prime,1,0.9,1.0,5.0,1,1,credit_increase,1
SME116702,micro,professional_services,business_owner,0.5,1.0,29500.0,3074.16,-0.134,24.0,0.669,5,prime,0,0.72,1.0,9.0,1,0,none,1
SME193649,small,construction,employee,3.9,5.0,20300.0,2960.83,-0.099,26.0,0.674,11,near_prime,1,0.72,1.0,,0,1,waived_fee,0
SME198024,micro,retail,business_owner,7.9,10.0,5800.0,6597.46,-0.104,53.0,0.633,8,super_prime,0,0.62,2.0,9.0,0,1,travel_credit,1
SME153824,small,food_service,employee,3.8,34.0,14600.0,441.67,0.14,4.0,0.555,12,super_prime,0,0.87,0.0,3.0,0,0,none,0
SME184644,medium,professional_services,business_owner,6.1,48.0,20800.0,85.83,-0.142,1.0,0.223,3,super_prime,2,1.05,0.0,6.0,0,1,credit_increase,1
SME148743,micro,food_service,business_owner,5.7,10.0,9300.0,3999.73,0.053,22.0,0.367,9,near_prime,1,0.89,1.0,13.0,1,0,none,1
SME145157,small,retail,employee,3.5,1.0,17500.0,4411.78,-0.018,41.0,0.775,5,prime,0,0.84,1.0,5.0,0,1,waived_fee,1
SME134935,small,retail,employee,25.3,10.0,29100.0,7089.01,-0.039,79.0,0.492,7,super_prime,0,0.54,0.0,1.0,0,0,none,1
SME171204,micro,retail,employee,3.1,58.0,22500.0,7824.49,0.003,84.0,0.233,11,prime,1,0.58,3.0,12.0,0,0,none,1
SME122677,micro,professional_services,business_owner,18.0,13.0,10700.0,1321.71,-0.185,7.0,0.274,7,super_prime,0,0.89,1.0,,0,1,credit_increase,1
SME114462,small,food_service,employee,1.0,6.0,26100.0,3559.42,-0.035,31.0,0.493,13,prime,0,0.87,2.0,4.0,1,1,credit_increase,1
SME136682,small,retail,employee,4.8,28.0,17800.0,5343.78,-0.029,43.0,0.237,4,prime,3,0.37,1.0,12.0,0,1,waived_fee,1
SME133171,micro,professional_services,business_owner,9.6,22.0,18900.0,5140.85,0.167,29.0,0.206,8,near_prime,1,0.7,2.0,,0,0,none,1
SME107982,medium,food_service,business_owner,8.5,18.0,22400.0,4058.05,-0.023,33.0,0.182,1,super_prime,1,0.88,1.0,12.0,1,1,credit_increase,1
SME150044,micro,construction,employee,6.8,2.0,17300.0,5519.76,0.036,28.0,0.566,11,near_prime,0,0.36,0.0,11.0,0,0,none,0
SME122525,small,professional_services,business_owner,10.9,4.0,18700.0,2750.46,0.074,33.0,0.637,13,super_prime,1,0.73,3.0,8.0,1,1,credit_increase,1
SME145167,micro,tech,employee,2.8,4.0,20700.0,6155.81,0.04,38.0,0.147,2,prime,1,0.6,1.0,,0,0,none,1
SME192131,micro,professional_services,business_owner,0.9,41.0,10300.0,3546.18,-0.068,22.0,0.334,9,prime,0,0.61,0.0,13.0,0,0,none,1
