customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,avg_monthly_spend_capped,risk_segment,risk_segment_label
SME104294,small,food_service,business_owner,2.4,2.0,1000.0,8760.85,0.011,49.0,0.25,8,near_prime,2,0.95,4.0,7.0,0,8760.85,2,high_value_newer
SME104295,micro,retail,employee,8.8,43.0,12700.0,86.01,-0.14,1.0,0.035,13,near_prime,0,0.58,2.0,4.0,0,86.01,3,low_engagement_new
SME104296,micro,professional_services,employee,1.5,12.0,19700.0,6442.08,0.088,53.0,0.126,9,prime,0,0.96,1.0,2.0,0,6442.08,3,low_engagement_new
SME104297,small,retail,business_owner,3.9,26.0,18300.0,7676.94,0.039,94.0,0.545,14,prime,0,0.66,1.0,9.0,1,7676.94,2,high_value_newer
SME104298,micro,construction,employee,6.1,17.0,17300.0,3936.88,0.006,26.0,0.267,14,super_prime,0,1.1,1.0,12.0,0,3936.88,3,low_engagement_new
SME104299,small,construction,business_owner,1.8,17.0,8800.0,2531.78,-0.112,13.0,0.294,8,prime,1,0.74,3.0,1.0,0,2531.78,3,low_engagement_new
SME104300,micro,food_service,employee,10.3,6.0,4700.0,1098.84,0.003,11.0,0.484,14,prime,0,0.71,0.0,9.0,0,1098.84,1,at_risk_stressed
SME104301,small,professional_services,business_owner,0.6,1.0,10500.0,5389.1,-0.042,37.0,0.166,11,near_prime,3,0.83,1.0,3.0,0,5389.1,3,low_engagement_new
SME104302,medium,construction,business_owner,1.2,59.0,15900.0,9078.63,-0.055,104.0,0.365,7,super_prime,0,0.88,3.0,15.0,1,9078.63,2,high_value_newer
SME104303,micro,professional_services,employee,1.5,22.0,10100.0,2258.61,-0.187,22.0,0.393,12,prime,0,0.81,0.0,16.0,0,2258.61,1,at_risk_stressed
SME104304,micro,food_service,employee,15.7,37.0,25900.0,1572.2,-0.182,11.0,0.259,13,super_prime,0,0.69,1.0,1.0,0,1572.2,3,low_engagement_new
SME104305,micro,healthcare,employee,1.4,14.0,24000.0,5199.01,0.083,35.0,0.42,12,prime,1,0.69,3.0,10.0,0,5199.01,1,at_risk_stressed
SME104306,small,healthcare,employee,1.4,38.0,15700.0,4188.73,-0.093,26.0,0.379,14,near_prime,2,0.69,2.0,9.0,0,4188.73,1,at_risk_stressed
SME104307,micro,professional_services,employee,6.4,12.0,11600.0,1573.76,-0.092,13.0,0.339,3,subprime,4,0.4,2.0,16.0,0,1573.76,3,low_engagement_new
SME104308,medium,retail,business_owner,1.4,22.0,9100.0,2807.72,-0.098,29.0,0.235,6,prime,0,0.47,3.0,23.0,0,2807.72,3,low_engagement_new
SME104309,small,professional_services,employee,7.9,14.0,10200.0,4453.8,-0.105,28.0,0.09,2,prime,1,0.93,4.0,5.0,0,4453.8,3,low_engagement_new
SME104310,micro,tech,business_owner,0.6,6.0,9800.0,2271.67,0.003,27.0,0.356,4,prime,0,0.82,2.0,14.0,0,2271.67,3,low_engagement_new
SME104311,small,healthcare,business_owner,3.2,12.0,14400.0,2685.95,-0.008,19.0,0.399,10,super_prime,1,0.93,0.0,13.0,1,2685.95,1,at_risk_stressed
SME104312,micro,construction,employee,6.3,9.0,27600.0,22576.91,-0.049,194.0,0.207,14,super_prime,0,0.85,1.0,9.0,0,19004.126499999675,2,high_value_newer
SME104313,small,professional_services,employee,0.5,22.0,8400.0,9580.99,0.103,71.0,0.141,12,prime,0,0.79,3.0,14.0,0,9580.99,2,high_value_newer
SME104314,micro,food_service,employee,2.6,2.0,12100.0,6652.14,-0.008,58.0,0.162,13,prime,0,0.88,3.0,5.0,0,6652.14,3,low_engagement_new
SME104315,small,retail,employee,0.5,5.0,29800.0,7728.91,0.027,42.0,0.366,2,subprime,1,0.52,5.0,2.0,0,7728.91,2,high_value_newer
SME104316,medium,professional_services,employee,1.0,26.0,10900.0,3882.14,-0.158,46.0,0.158,3,near_prime,2,0.71,3.0,7.0,0,3882.14,3,low_engagement_new
SME104317,small,retail,employee,12.7,79.0,17000.0,4184.98,0.006,32.0,0.156,3,subprime,3,0.67,1.0,6.0,0,4184.98,0,loyal_established
SME104318,small,healthcare,business_owner,1.1,5.0,19000.0,6075.11,-0.092,32.0,0.161,2,prime,1,0.66,1.0,6.0,0,6075.11,3,low_engagement_new
SME104319,micro,retail,employee,8.9,21.0,26900.0,6096.54,-0.015,51.0,0.096,8,near_prime,1,0.64,2.0,15.0,0,6096.54,3,low_engagement_new
SME104320,small,professional_services,employee,12.9,8.0,11200.0,3294.46,0.18,39.0,0.186,8,near_prime,2,0.8,2.0,13.0,0,3294.46,3,low_engagement_new
SME104321,small,construction,employee,4.7,20.0,13100.0,334.02,-0.125,2.0,0.51,5,super_prime,0,0.82,0.0,16.0,0,334.02,1,at_risk_stressed
SME104322,small,food_service,employee,0.7,62.0,31900.0,7751.34,-0.025,50.0,0.735,14,prime,2,0.94,0.0,9.0,0,7751.34,1,at_risk_stressed
SME104323,micro,healthcare,employee,11.4,19.0,17400.0,98.79,-0.012,1.0,0.193,1,near_prime,1,0.71,1.0,3.0,1,98.79,3,low_engagement_new
SME104324,micro,retail,employee,3.3,25.0,16500.0,6166.1,-0.039,31.0,0.577,10,super_prime,0,0.56,1.0,17.0,0,6166.1,1,at_risk_stressed
SME104325,small,construction,employee,0.5,1.0,15600.0,5768.08,0.039,43.0,0.163,3,near_prime,2,0.74,4.0,12.0,0,5768.08,3,low_engagement_new
SME104326,micro,professional_services,business_owner,1.6,4.0,29200.0,4042.83,0.111,26.0,0.402,13,super_prime,0,0.83,0.0,6.0,0,4042.83,1,at_risk_stressed
SME104327,small,retail,employee,1.3,79.0,13600.0,6959.0,0.054,60.0,0.617,7,prime,2,1.04,1.0,13.0,0,6959.0,0,loyal_established
SME104328,small,food_service,employee,4.2,49.0,13600.0,1750.0,-0.253,14.0,0.076,14,prime,0,0.89,2.0,10.0,0,1750.0,3,low_engagement_new
SME104329,medium,retail,business_owner,0.5,1.0,14300.0,6028.51,-0.137,47.0,0.339,5,prime,0,0.9,0.0,14.0,1,6028.51,3,low_engagement_new
SME104330,micro,retail,employee,9.8,2.0,6000.0,6325.73,0.027,52.0,0.623,14,subprime,6,0.67,3.0,2.0,0,6325.73,1,at_risk_stressed
SME104331,medium,construction,employee,4.9,11.0,16000.0,4411.27,-0.095,24.0,0.359,11,near_prime,1,0.63,0.0,12.0,0,4411.27,3,low_engagement_new
SME104332,micro,retail,employee,13.7,15.0,4800.0,4405.51,-0.096,36.0,0.126,14,near_prime,4,0.71,0.0,6.0,0,4405.51,3,low_engagement_new
SME104333,micro,tech,business_owner,4.3,1.0,10300.0,6675.07,0.057,71.0,0.497,11,super_prime,0,1.0,0.0,2.0,0,6675.07,1,at_risk_stressed
SME104334,small,food_service,employee,3.8,12.0,7900.0,9491.13,0.185,56.0,0.461,10,near_prime,3,0.74,2.0,2.0,0,9491.13,2,high_value_newer
SME104335,micro,tech,employee,0.5,3.0,7600.0,91.97,-0.08,1.0,0.123,6,super_prime,0,0.91,1.0,2.0,1,91.97,3,low_engagement_new
SME104336,micro,tech,employee,0.6,4.0,6400.0,4125.01,-0.213,30.0,0.393,10,near_prime,2,0.83,3.0,6.0,0,4125.01,1,at_risk_stressed
SME104337,micro,food_service,business_owner,26.5,4.0,6900.0,2522.84,-0.045,18.0,0.347,2,near_prime,0,0.64,0.0,3.0,1,2522.84,3,low_engagement_new
SME104338,micro,professional_services,business_owner,6.0,2.0,13200.0,4663.27,0.027,34.0,0.192,5,prime,2,1.01,0.0,8.0,1,4663.27,3,low_engagement_new
SME104339,small,food_service,employee,3.0,66.0,28500.0,101.47,0.015,1.0,0.54,1,super_prime,0,0.81,0.0,7.0,0,101.47,0,loyal_established
SME104340,micro,food_service,employee,1.0,83.0,2400.0,87.07,-0.129,1.0,0.556,10,super_prime,1,1.08,0.0,6.0,0,87.07,0,loyal_established
SME104341,micro,tech,employee,2.9,1.0,20200.0,7113.67,-0.099,75.0,0.533,4,prime,1,0.64,1.0,10.0,0,7113.67,1,at_risk_stressed
SME104342,small,healthcare,business_owner,16.0,16.0,13400.0,3378.07,0.185,23.0,0.179,10,prime,3,0.73,1.0,11.0,0,3378.07,3,low_engagement_new
SME104343,micro,food_service,business_owner,0.5,24.0,17200.0,3911.91,-0.076,25.0,0.338,10,prime,1,0.64,0.0,3.0,0,3911.91,3,low_engagement_new
SME104344,small,food_service,employee,1.0,6.0,20300.0,2239.08,-0.02,20.0,0.445,5,super_prime,0,1.0,0.0,13.0,0,2239.08,1,at_risk_stressed
SME104345,medium,construction,employee,7.0,20.0,30900.0,2579.66,-0.033,17.0,0.637,5,super_prime,0,0.66,1.0,13.0,0,2579.66,1,at_risk_stressed
SME104346,small,retail,business_owner,0.8,17.0,4700.0,4900.22,-0.051,31.0,0.551,1,super_prime,0,0.84,0.0,10.0,0,4900.22,1,at_risk_stressed
SME104347,small,professional_services,employee,15.6,8.0,19200.0,5285.19,-0.042,29.0,0.263,9,near_prime,0,0.64,1.0,6.0,0,5285.19,3,low_engagement_new
SME104348,micro,retail,business_owner,3.6,1.0,11600.0,6237.29,0.166,46.0,0.226,13,super_prime,2,0.9,1.0,10.0,1,6237.29,3,low_engagement_new
SME104349,small,food_service,employee,20.0,46.0,20800.0,9600.46,-0.04,64.0,0.201,2,super_prime,1,0.88,2.0,6.0,1,9600.46,2,high_value_newer
SME104350,micro,retail,employee,1.0,19.0,15400.0,6166.66,0.164,55.0,0.379,8,near_prime,2,0.68,2.0,0.0,0,6166.66,1,at_risk_stressed
SME104351,micro,food_service,business_owner,12.9,6.0,4800.0,88.05,-0.12,1.0,0.084,8,prime,0,0.83,1.0,11.0,0,88.05,3,low_engagement_new
SME104352,small,professional_services,business_owner,11.4,3.0,23100.0,7362.16,0.314,49.0,0.28,4,near_prime,1,0.91,0.0,5.0,0,7362.16,2,high_value_newer
SME104353,micro,construction,business_owner,6.8,8.0,18700.0,5985.5,-0.068,32.0,0.229,5,prime,0,0.74,1.0,15.0,0,5985.5,3,low_engagement_new
SME104354,small,professional_services,employee,0.5,21.0,12300.0,579.69,-0.023,6.0,0.298,11,super_prime,0,0.89,1.0,12.0,0,579.69,3,low_engagement_new
SME104355,small,healthcare,employee,11.3,14.0,31800.0,13825.2,-0.021,100.0,0.516,3,prime,0,0.55,3.0,6.0,0,13825.2,2,high_value_newer
SME104356,medium,retail,employee,10.2,5.0,1000.0,3209.49,0.006,24.0,0.161,5,near_prime,0,0.57,2.0,16.0,0,3209.49,3,low_engagement_new
SME104357,micro,food_service,business_owner,0.9,18.0,5100.0,102.11,0.021,1.0,0.099,10,super_prime,1,0.87,2.0,6.0,1,102.11,3,low_engagement_new
SME104358,micro,healthcare,employee,10.2,33.0,15400.0,6395.25,0.103,56.0,0.399,10,prime,2,0.85,1.0,6.0,0,6395.25,1,at_risk_stressed
SME104359,small,retail,business_owner,2.4,53.0,30100.0,9100.11,0.115,62.0,0.414,3,prime,1,0.79,3.0,3.0,0,9100.11,2,high_value_newer
SME104360,micro,healthcare,business_owner,5.7,8.0,11600.0,3981.28,0.002,45.0,0.25,11,subprime,2,0.75,6.0,9.0,0,3981.28,3,low_engagement_new
SME104361,micro,retail,business_owner,3.6,25.0,5700.0,4778.35,-0.318,40.0,0.323,1,prime,0,0.78,1.0,6.0,1,4778.35,3,low_engagement_new
SME104362,small,food_service,employee,3.2,54.0,15800.0,3346.37,0.248,27.0,0.394,14,super_prime,0,0.59,1.0,8.0,0,3346.37,0,loyal_established
SME104363,medium,healthcare,business_owner,0.5,102.0,14900.0,2799.37,-0.226,28.0,0.252,5,super_prime,1,1.0,1.0,14.0,0,2799.37,0,loyal_established
SME104364,small,retail,employee,3.6,44.0,10800.0,1687.27,0.042,11.0,0.183,8,prime,1,0.77,1.0,4.0,0,1687.27,3,low_engagement_new
SME104365,micro,retail,business_owner,10.3,5.0,8600.0,104.54,0.045,1.0,0.419,11,near_prime,2,0.69,2.0,8.0,1,104.54,1,at_risk_stressed
SME104366,micro,food_service,business_owner,16.3,12.0,23200.0,3420.76,-0.034,17.0,0.293,1,near_prime,3,0.45,1.0,3.0,0,3420.76,3,low_engagement_new
SME104367,small,food_service,business_owner,1.9,7.0,28300.0,5052.29,0.127,48.0,0.503,14,super_prime,0,0.87,0.0,8.0,1,5052.29,1,at_risk_stressed
SME104368,micro,professional_services,employee,2.7,12.0,15800.0,82.31,-0.177,1.0,0.492,7,near_prime,1,0.76,2.0,4.0,1,82.31,1,at_risk_stressed
SME104369,micro,professional_services,employee,11.0,28.0,7200.0,5871.61,0.085,42.0,0.573,3,prime,0,0.65,1.0,2.0,0,5871.61,1,at_risk_stressed
SME104370,micro,healthcare,employee,4.6,15.0,24400.0,1362.12,-0.067,9.0,0.477,13,prime,0,0.72,1.0,9.0,0,1362.12,1,at_risk_stressed
SME104371,micro,healthcare,employee,2.0,49.0,11400.0,6368.05,-0.117,34.0,0.546,3,prime,2,0.67,1.0,6.0,0,6368.05,1,at_risk_stressed
SME104372,micro,healthcare,business_owner,6.0,4.0,5900.0,5279.11,0.117,33.0,0.503,12,super_prime,0,1.04,1.0,12.0,0,5279.11,1,at_risk_stressed
SME104373,micro,healthcare,business_owner,5.3,14.0,11300.0,5416.62,-0.101,28.0,0.147,9,super_prime,0,0.85,2.0,5.0,1,5416.62,3,low_engagement_new
SME104374,small,healthcare,business_owner,4.3,42.0,2900.0,4052.19,-0.058,40.0,0.279,14,near_prime,2,0.68,1.0,15.0,0,4052.19,3,low_engagement_new
SME104375,micro,food_service,employee,10.4,28.0,34700.0,7627.83,-0.136,47.0,0.222,12,near_prime,0,0.55,2.0,13.0,0,7627.83,2,high_value_newer
SME104376,small,healthcare,employee,0.6,5.0,25200.0,5071.57,0.175,42.0,0.121,6,prime,1,0.81,2.0,11.0,0,5071.57,3,low_engagement_new
SME104377,micro,retail,employee,0.9,4.0,5300.0,1439.68,0.067,14.0,0.077,4,prime,1,0.82,0.0,11.0,0,1439.68,3,low_engagement_new
SME104378,small,healthcare,employee,4.4,1.0,5500.0,5733.34,-0.11,68.0,0.242,11,prime,0,0.81,1.0,12.0,0,5733.34,3,low_engagement_new
SME104379,micro,healthcare,business_owner,5.7,124.0,12200.0,94.87,-0.051,1.0,0.023,8,super_prime,0,1.11,0.0,9.0,0,94.87,0,loyal_established
SME104380,micro,construction,employee,9.2,4.0,1000.0,1178.39,0.021,8.0,0.387,14,prime,2,0.6,1.0,10.0,0,1178.39,3,low_engagement_new
SME104381,micro,construction,business_owner,10.0,11.0,19400.0,5539.68,0.061,28.0,0.184,11,super_prime,0,0.75,1.0,5.0,0,5539.68,3,low_engagement_new
SME104382,micro,tech,employee,1.7,3.0,17200.0,380.23,-0.099,3.0,0.568,7,prime,1,0.4,0.0,14.0,0,380.23,1,at_risk_stressed
SME104383,micro,healthcare,business_owner,4.8,45.0,23300.0,100.43,0.004,1.0,0.178,14,super_prime,0,0.78,0.0,7.0,0,100.43,3,low_engagement_new
SME104384,small,professional_services,business_owner,3.6,29.0,6400.0,1130.83,-0.064,6.0,0.193,8,prime,0,0.77,2.0,2.0,0,1130.83,3,low_engagement_new
SME104385,medium,tech,employee,8.9,16.0,1000.0,1271.94,-0.005,11.0,0.214,5,prime,1,0.67,2.0,10.0,0,1271.94,3,low_engagement_new
SME104386,micro,food_service,business_owner,1.8,29.0,6700.0,8960.58,-0.055,77.0,0.513,6,near_prime,2,0.68,1.0,9.0,0,8960.58,2,high_value_newer
SME104387,micro,healthcare,business_owner,7.1,38.0,1200.0,6605.58,-0.157,55.0,0.158,11,near_prime,0,0.75,1.0,4.0,0,6605.58,3,low_engagement_new
SME104388,small,construction,employee,4.5,9.0,17300.0,4814.03,0.114,36.0,0.259,11,near_prime,1,0.54,4.0,0.0,0,4814.03,3,low_engagement_new
SME104389,small,tech,employee,3.5,5.0,19100.0,3605.9,0.061,25.0,0.64,12,subprime,1,0.59,1.0,19.0,0,3605.9,1,at_risk_stressed
SME104390,micro,food_service,employee,1.4,4.0,11000.0,491.76,-0.059,5.0,0.256,2,prime,0,0.66,3.0,11.0,0,491.76,3,low_engagement_new
SME104391,small,food_service,business_owner,10.7,1.0,6300.0,2709.16,0.075,15.0,0.132,8,prime,0,0.98,1.0,11.0,1,2709.16,3,low_engagement_new
SME104392,micro,food_service,employee,2.9,52.0,20700.0,5359.81,-0.025,33.0,0.225,6,prime,0,0.59,2.0,3.0,0,5359.81,0,loyal_established
SME104393,small,construction,business_owner,1.9,5.0,11200.0,897.89,-0.083,8.0,0.306,8,subprime,1,0.59,1.0,10.0,0,897.89,3,low_engagement_new
SME104394,micro,professional_services,employee,7.4,11.0,14100.0,1307.89,-0.217,15.0,0.237,13,near_prime,0,0.44,2.0,6.0,0,1307.89,3,low_engagement_new
SME104395,micro,retail,employee,19.6,13.0,18500.0,93.12,-0.069,1.0,0.344,14,near_prime,0,0.72,1.0,8.0,0,93.12,3,low_engagement_new
SME104396,micro,food_service,business_owner,2.5,1.0,15600.0,7961.98,0.214,81.0,0.433,4,near_prime,1,0.66,1.0,3.0,0,7961.98,2,high_value_newer
SME104397,small,healthcare,employee,15.4,1.0,13600.0,5271.8,-0.018,60.0,0.253,4,prime,2,0.59,0.0,7.0,1,5271.8,3,low_engagement_new
SME104398,micro,professional_services,employee,2.4,49.0,12800.0,9880.72,0.095,64.0,0.609,11,prime,0,0.62,0.0,9.0,0,9880.72,2,high_value_newer
SME104399,small,construction,business_owner,10.5,49.0,9400.0,6920.57,-0.018,38.0,0.548,1,subprime,0,0.84,2.0,11.0,1,6920.57,1,at_risk_stressed
SME104400,small,retail,employee,7.9,38.0,30600.0,9974.52,0.07,50.0,0.589,12,super_prime,0,1.07,0.0,16.0,0,9974.52,2,high_value_newer
SME104401,small,professional_services,employee,4.3,37.0,10800.0,3493.29,0.083,30.0,0.32,2,prime,0,0.8,0.0,8.0,0,3493.29,3,low_engagement_new
SME104402,micro,healthcare,business_owner,16.3,55.0,5800.0,97.92,-0.021,1.0,0.477,3,near_prime,1,0.61,2.0,16.0,0,97.92,0,loyal_established
SME104403,micro,healthcare,business_owner,24.5,42.0,7200.0,7847.46,0.015,78.0,0.111,14,subprime,6,0.54,5.0,5.0,0,7847.46,2,high_value_newer
SME104404,micro,tech,employee,5.6,43.0,12600.0,9636.24,-0.024,61.0,0.5,5,super_prime,0,0.86,1.0,10.0,0,9636.24,2,high_value_newer
SME104405,small,healthcare,employee,2.0,3.0,9400.0,2019.68,0.019,11.0,0.201,14,prime,0,0.92,0.0,6.0,0,2019.68,3,low_engagement_new
SME104406,medium,food_service,employee,12.5,29.0,23700.0,6801.3,0.264,51.0,0.743,7,super_prime,0,0.73,1.0,7.0,0,6801.3,1,at_risk_stressed
SME104407,micro,food_service,employee,2.6,9.0,8800.0,1935.65,0.063,12.0,0.205,7,near_prime,3,0.35,1.0,17.0,0,1935.65,3,low_engagement_new
SME104408,small,construction,employee,18.3,13.0,11400.0,4661.68,-0.114,37.0,0.231,2,prime,0,0.62,3.0,8.0,0,4661.68,3,low_engagement_new
SME104409,micro,food_service,employee,1.7,20.0,29700.0,3717.09,-0.047,43.0,0.473,5,prime,1,0.64,2.0,3.0,1,3717.09,1,at_risk_stressed
SME104410,micro,construction,employee,5.3,7.0,11400.0,94.66,-0.053,1.0,0.077,2,super_prime,1,1.01,3.0,12.0,0,94.66,3,low_engagement_new
SME104411,micro,construction,employee,10.2,15.0,11900.0,6030.82,-0.083,49.0,0.676,1,prime,0,0.73,1.0,11.0,0,6030.82,1,at_risk_stressed
SME104412,small,professional_services,employee,24.4,57.0,9200.0,5970.38,-0.024,33.0,0.272,10,super_prime,0,0.86,2.0,3.0,0,5970.38,0,loyal_established
SME104413,micro,tech,employee,2.5,27.0,10100.0,2106.64,-0.003,24.0,0.209,7,near_prime,1,0.64,2.0,8.0,0,2106.64,3,low_engagement_new
SME104414,micro,construction,business_owner,7.8,3.0,12800.0,11102.51,0.225,86.0,0.179,2,subprime,3,0.71,2.0,8.0,0,11102.51,2,high_value_newer
SME104415,small,retail,business_owner,4.6,1.0,8500.0,11602.05,0.101,67.0,0.381,1,subprime,3,0.56,4.0,8.0,0,11602.05,2,high_value_newer
SME104416,micro,retail,employee,11.4,18.0,18700.0,3020.63,-0.038,15.0,0.096,8,prime,1,0.68,2.0,7.0,1,3020.63,3,low_engagement_new
SME104417,micro,healthcare,employee,4.2,5.0,15700.0,1449.41,-0.039,14.0,0.471,6,prime,2,0.77,1.0,12.0,0,1449.41,1,at_risk_stressed
SME104418,micro,food_service,business_owner,0.5,15.0,3100.0,4922.46,0.159,50.0,0.272,6,near_prime,0,0.93,1.0,2.0,0,4922.46,3,low_engagement_new
SME104419,micro,food_service,employee,4.9,97.0,10200.0,96.37,-0.036,1.0,0.092,4,subprime,1,0.72,3.0,8.0,0,96.37,0,loyal_established
SME104420,micro,professional_services,employee,3.5,1.0,19100.0,7006.89,0.191,40.0,0.348,10,prime,1,0.78,2.0,14.0,0,7006.89,3,low_engagement_new
SME104421,micro,construction,business_owner,4.7,33.0,9300.0,3234.5,0.084,19.0,0.801,1,subprime,3,0.54,0.0,9.0,0,3234.5,1,at_risk_stressed
SME104422,small,professional_services,business_owner,2.1,4.0,26400.0,2937.25,0.238,33.0,0.397,1,prime,1,0.42,2.0,3.0,0,2937.25,1,at_risk_stressed
SME104423,micro,construction,business_owner,6.8,7.0,18200.0,11576.09,0.287,126.0,0.329,6,subprime,2,0.73,3.0,13.0,0,11576.09,2,high_value_newer
SME104424,small,professional_services,employee,9.9,8.0,13000.0,3710.35,-0.089,20.0,0.668,12,prime,2,0.97,0.0,6.0,0,3710.35,1,at_risk_stressed
SME104425,micro,healthcare,employee,3.1,83.0,6600.0,6428.11,0.084,58.0,0.283,5,prime,1,0.84,1.0,1.0,0,6428.11,0,loyal_established
SME104426,micro,construction,employee,6.4,43.0,8000.0,8873.11,-0.001,77.0,0.231,8,prime,1,0.67,2.0,2.0,0,8873.11,2,high_value_newer
SME104427,micro,professional_services,business_owner,0.5,17.0,13000.0,1531.9,0.114,9.0,0.176,1,near_prime,1,0.73,1.0,5.0,1,1531.9,3,low_engagement_new
SME104428,micro,healthcare,employee,2.0,33.0,28100.0,4074.66,-0.112,29.0,0.632,11,prime,0,0.82,2.0,8.0,0,4074.66,1,at_risk_stressed
SME104429,micro,retail,business_owner,5.2,10.0,9100.0,6501.46,0.041,80.0,0.493,7,super_prime,0,0.83,0.0,7.0,0,6501.46,2,high_value_newer
SME104430,micro,tech,business_owner,4.0,142.0,20100.0,8004.41,-0.035,43.0,0.221,5,prime,0,0.91,1.0,5.0,0,8004.41,0,loyal_established
SME104431,medium,food_service,business_owner,4.4,19.0,1000.0,5750.37,-0.058,63.0,0.552,13,super_prime,0,0.8,1.0,2.0,0,5750.37,1,at_risk_stressed
SME104432,small,retail,employee,18.2,2.0,29200.0,7245.7,0.145,57.0,0.229,10,super_prime,0,0.73,3.0,9.0,0,7245.7,2,high_value_newer
SME104433,micro,food_service,business_owner,14.6,20.0,26000.0,4937.97,-0.17,59.0,0.185,3,super_prime,0,0.77,1.0,16.0,0,4937.97,3,low_engagement_new
SME104434,small,construction,business_owner,2.7,13.0,30200.0,10238.85,0.14,98.0,0.236,8,prime,0,0.7,0.0,14.0,0,10238.85,2,high_value_newer
SME104435,small,retail,business_owner,12.3,44.0,1100.0,6704.07,-0.118,55.0,0.559,10,super_prime,0,0.81,2.0,16.0,1,6704.07,1,at_risk_stressed
SME104436,small,food_service,employee,7.6,43.0,22300.0,1756.76,0.072,15.0,0.116,2,near_prime,2,0.63,4.0,8.0,0,1756.76,3,low_engagement_new
SME104437,micro,food_service,employee,3.4,24.0,9200.0,8155.44,0.095,47.0,0.086,7,prime,0,0.84,0.0,15.0,0,8155.44,2,high_value_newer
SME104438,micro,retail,employee,5.3,21.0,26400.0,7318.37,0.139,82.0,0.333,3,prime,0,0.68,2.0,6.0,0,7318.37,2,high_value_newer
SME104439,micro,retail,employee,6.7,35.0,11600.0,95.66,-0.043,1.0,0.767,6,prime,1,0.88,0.0,6.0,1,95.66,1,at_risk_stressed
SME104440,micro,professional_services,employee,10.7,17.0,14700.0,4404.35,-0.097,51.0,0.343,5,prime,0,0.95,3.0,6.0,0,4404.35,3,low_engagement_new
SME104441,micro,retail,employee,2.2,28.0,3300.0,4091.44,-0.076,26.0,0.324,5,prime,0,1.06,1.0,10.0,0,4091.44,3,low_engagement_new
SME104442,small,healthcare,business_owner,15.1,30.0,13000.0,4229.47,-0.293,38.0,0.119,1,prime,0,0.74,2.0,8.0,1,4229.47,3,low_engagement_new
SME104443,medium,retail,employee,0.5,6.0,7800.0,3124.94,-0.057,20.0,0.437,11,near_prime,1,0.68,4.0,8.0,0,3124.94,1,at_risk_stressed
SME104444,micro,retail,employee,2.4,5.0,19100.0,6661.07,-0.144,34.0,0.443,9,super_prime,0,0.87,0.0,8.0,1,6661.07,1,at_risk_stressed
SME104445,micro,food_service,business_owner,3.5,9.0,28100.0,1156.5,0.091,7.0,0.544,11,near_prime,4,0.68,2.0,8.0,1,1156.5,1,at_risk_stressed
SME104446,micro,professional_services,business_owner,6.1,1.0,1000.0,9655.11,-0.068,57.0,0.173,2,prime,0,0.72,2.0,15.0,0,9655.11,2,high_value_newer
SME104447,micro,construction,employee,13.0,5.0,9500.0,7628.51,0.084,53.0,0.324,1,near_prime,1,0.75,4.0,7.0,0,7628.51,2,high_value_newer
SME104448,small,retail,employee,0.5,20.0,12300.0,6208.27,-0.105,43.0,0.441,12,prime,1,0.82,2.0,8.0,0,6208.27,1,at_risk_stressed
SME104449,micro,retail,business_owner,2.1,21.0,6000.0,5524.24,-0.057,37.0,0.53,14,super_prime,0,0.98,0.0,13.0,0,5524.24,1,at_risk_stressed
SME104450,small,food_service,employee,8.5,38.0,17000.0,8222.26,-0.035,47.0,0.542,7,super_prime,0,0.83,2.0,8.0,0,8222.26,1,at_risk_stressed
SME104451,medium,healthcare,employee,3.0,33.0,28200.0,9301.73,-0.088,107.0,0.313,8,super_prime,1,0.6,2.0,11.0,0,9301.73,2,high_value_newer
SME104452,small,professional_services,employee,4.0,24.0,22700.0,3130.45,0.153,18.0,0.329,5,subprime,3,0.76,3.0,4.0,0,3130.45,3,low_engagement_new
SME104453,small,healthcare,employee,8.2,37.0,1000.0,1890.74,-0.044,20.0,0.122,1,super_prime,0,0.9,0.0,14.0,0,1890.74,3,low_engagement_new
